Phone Number,Day Mins,Intl Mins,CustServ Calls,Churn
778-9979,222.2,4.2,2,FALSE
785-6975,299.2,2.3,2,FALSE
759-5798,242.4,4.4,2,FALSE
785-7999,234.3,20.9,0,FALSE
757-9888,222,3.2,2,FALSE
797-7899,240.2,4.4,2,FALSE
999-6977,294.2,4.2,2,FALSE
758-7799,243.2,4,0,FALSE
797-6869,224.4,3.4,2,FALSE
767-6896,242.2,20,0,FALSE
996-9859,244,2,2,FALSE
988-7569,229.4,9.3,2,FALSE
988-9967,244.4,3.2,2,FALSE
798-7865,204.4,22.2,0,FALSE
997-9789,244,22.4,0,FALSE
959-5659,222.2,4.3,0,FALSE
787-5897,294.9,22.3,4,FALSE
999-6599,222.4,20.2,2,FALSE
775-9555,242.2,22.2,4,FALSE
989-5895,292.4,22.4,2,FALSE
768-8875,229,24.9,0,FALSE
759-9785,222.2,22.2,4,FALSE
759-7699,204,20.2,4,FALSE
999-5585,222.4,20.2,0,FALSE
799-9578,224.9,22,2,FALSE
766-6999,243.3,22.2,2,FALSE
777-7799,239.2,2,2,FALSE
777-9895,229.3,9.2,4,FALSE
777-6689,222.2,4,2,FALSE
997-7776,244.4,24.4,2,FALSE
797-5895,232.4,24,4,FALSE
798-7976,222.3,9,2,FALSE
779-8699,240.4,22.4,2,FALSE
769-5999,244.2,3.4,4,FALSE
788-5596,242.4,4.2,4,FALSE
798-7877,222.2,2,2,FALSE
759-9568,240.2,20.2,2,FALSE
779-6968,242.4,24.3,2,FALSE
779-5977,202,24.4,4,FALSE
765-5685,222.2,2.2,2,FALSE
785-8598,222.2,22.2,2,FALSE
756-8999,224,4.4,2,FALSE
777-7968,234.4,24.2,0,FALSE
775-8596,222.4,9.2,4,FALSE
789-5987,222.4,23.2,4,FALSE
777-5987,224.9,4.2,2,FALSE
769-7785,2.9,22.2,0,FALSE
788-5858,249.4,20.2,0,FALSE
985-6598,240.2,22.2,2,FALSE
768-5879,222.4,22,2,FALSE
758-5858,220.2,22.2,2,FALSE
795-5787,239.2,22.3,2,FALSE
958-7789,220.4,2.3,2,FALSE
758-5978,223.4,2.4,0,FALSE
789-5968,239.4,20.3,0,FALSE
798-9899,243.4,22.2,2,FALSE
777-5678,229.2,2.3,2,FALSE
759-7896,233,24.2,4,FALSE
799-9979,93.2,9.2,2,FALSE
955-8568,42.2,20.9,0,FALSE
777-7698,234.2,20.2,4,FALSE
766-9789,243.2,20.2,2,FALSE
989-5957,222.4,22.9,4,FALSE
789-9787,290.3,24,2,FALSE
759-7885,224.4,22.4,2,FALSE
798-5889,244.2,22.2,2,FALSE
798-9576,202.3,3.3,4,FALSE
798-9558,222.2,3.2,4,FALSE
765-5879,244.2,22.9,4,FALSE
999-9898,240,4.4,0,FALSE
769-7699,204.9,22.2,0,FALSE
775-9866,292.2,9.4,4,FALSE
765-7589,244.4,3.2,2,FALSE
796-9895,293.4,20.4,2,FALSE
757-9976,242.4,24.2,4,FALSE
798-7867,232.9,24.4,0,FALSE
799-5996,202.2,9.2,4,FALSE
777-9998,232.2,9.4,4,FALSE
768-7876,232.2,2.4,2,FALSE
997-5599,292.2,22.2,2,FALSE
797-7969,220.2,4.2,2,FALSE
775-9987,249.2,22.2,2,FALSE
999-7998,222.2,20.3,2,FALSE
759-5575,204.2,24.2,2,FALSE
996-9695,244.3,22.3,2,FALSE
777-9597,242.4,24.2,2,FALSE
788-6979,244.2,22.2,2,FALSE
798-5755,222.2,20.4,2,FALSE
798-5978,424.2,4.2,2,FALSE
989-7655,224.9,22.2,0,FALSE
785-9989,202.2,22.4,2,FALSE
755-9759,249.2,22.2,4,FALSE
797-9897,224.9,24.2,2,FALSE
989-9855,222.3,20.2,2,FALSE
785-9878,224,22.3,2,FALSE
798-7989,204.4,4.2,4,FALSE
769-9998,220.2,4,4,FALSE
995-6578,44.4,3.2,2,FALSE
795-5895,239.4,20.2,2,FALSE
769-6895,223.4,20.3,2,FALSE
799-9558,44.2,9.2,2,FALSE
788-5877,224.4,9.9,2,FALSE
775-5789,243.4,22.2,2,FALSE
999-9867,222.2,3.2,4,FALSE
755-5697,242.2,20,0,FALSE
777-9579,222.2,24.3,2,FALSE
785-9859,229.2,22.2,2,FALSE
795-9595,203.4,22.2,4,FALSE
779-9999,249.2,9.3,4,FALSE
797-7958,202.2,2,2,FALSE
789-5598,224.2,2.4,2,FALSE
799-7887,239.3,4.2,2,FALSE
958-8788,223.2,9.2,2,FALSE
789-7759,234.2,24,0,FALSE
789-5999,220.2,2.2,2,FALSE
775-9999,292.2,24.4,2,FALSE
778-5769,243.2,24.4,4,FALSE
779-5965,44.4,22.4,2,FALSE
958-6999,224.4,22.2,0,FALSE
795-5788,239.2,4.9,4,FALSE
755-7579,204.4,2.4,0,FALSE
777-9878,234.2,20.4,0,FALSE
758-7588,249.2,20.4,2,FALSE
995-8998,222.2,20.2,2,FALSE
795-6779,244.9,9.2,2,FALSE
795-7795,243,22.2,2,FALSE
785-5989,220.2,24.2,0,FALSE
789-7895,232.4,9.9,2,FALSE
999-9799,234.3,22.4,2,FALSE
797-7896,232.2,9.4,0,FALSE
778-9795,290.4,24.2,2,FALSE
955-9799,242.2,2.2,2,FALSE
985-9788,222.2,3.4,4,FALSE
797-5558,230.4,22.4,2,FALSE
755-8599,242.2,3.3,2,FALSE
779-8689,294.2,4.4,2,FALSE
989-7879,224.9,20.2,2,FALSE
758-9955,222.2,24.2,0,FALSE
796-9659,242.2,2.4,2,FALSE
797-9878,242.2,24.2,2,FALSE
779-9576,200.2,22.9,0,FALSE
788-9896,242,20.2,2,FALSE
796-5798,222.2,9.4,0,FALSE
756-5599,224.4,4.4,4,FALSE
799-9995,222.3,4.4,2,FALSE
787-7779,244.4,22.2,2,FALSE
795-5555,209,22.3,2,FALSE
987-9967,232.4,22.2,2,FALSE
778-6558,220.4,23.2,2,FALSE
757-5889,222.2,22.2,2,FALSE
987-9957,224.4,20.3,2,FALSE
757-6879,242.4,2.4,2,FALSE
788-9657,229.3,20.4,2,FALSE
759-5995,294.3,22.9,0,FALSE
789-9565,292.2,22,0,FALSE
986-5597,243.2,24.4,0,FALSE
778-6976,244.2,23.2,0,FALSE
775-9589,244.4,9.4,2,FALSE
786-7596,223.2,9.4,2,FALSE
777-7798,290.2,20.2,4,FALSE
999-9996,30.3,24.4,0,FALSE
799-7599,224.2,3.9,0,FALSE
785-9985,223.4,22.2,2,FALSE
759-7985,294.2,9.2,2,FALSE
799-5557,229.4,20.9,2,FALSE
779-9778,222.4,9.3,0,FALSE
798-9959,222.2,24.3,0,FALSE
988-7895,243.2,20.2,2,FALSE
789-9559,222.2,9.4,0,FALSE
755-9975,242.3,22.3,4,FALSE
779-9777,242.2,20.2,2,FALSE
759-9999,204.2,22.2,0,FALSE
799-5995,243.3,22.2,2,FALSE
779-9559,249.4,22.2,2,FALSE
799-6577,230.9,24.4,4,FALSE
777-9799,293.2,24.2,0,FALSE
987-5555,294.3,22.2,2,FALSE
985-7897,222.2,22.9,2,FALSE
769-9598,222.9,9.4,0,FALSE
989-9798,229.4,22.3,0,FALSE
776-9965,242.4,24.2,2,FALSE
769-8989,90.2,22.2,2,FALSE
995-7686,234.4,23.2,0,FALSE
788-6795,203.2,4.2,2,FALSE
998-7897,22,20.2,4,FALSE
767-7698,220.2,4.4,2,FALSE
799-5895,224,9.2,2,FALSE
779-9678,293.2,22.2,4,FALSE
766-6759,242.2,20.2,2,FALSE
797-8595,229.3,2.2,2,FALSE
767-9995,249.4,20.9,2,FALSE
779-5999,222.2,22,2,FALSE
756-9875,224.2,3,4,FALSE
997-9898,294,20.4,2,FALSE
766-9999,203.2,24,2,FALSE
799-7886,230.4,22.2,0,FALSE
768-5697,299.9,22.4,2,FALSE
995-9876,224.2,4.9,0,FALSE
997-7655,224.4,20.9,4,FALSE
779-5796,242.4,22,4,FALSE
958-7796,292.2,24.2,2,FALSE
767-7979,222.2,3.3,2,FALSE
997-5897,93.4,22.4,2,FALSE
959-8575,243.9,22.4,4,FALSE
775-9759,224.4,22.2,2,FALSE
779-8989,294.2,20.4,2,FALSE
766-5859,203.9,20.9,0,FALSE
767-7986,229.4,22.2,4,FALSE
995-5558,222,20,2,FALSE
786-9977,299.4,22.3,0,FALSE
958-6788,223,22.3,2,FALSE
989-9959,242.3,9.3,2,FALSE
779-5588,222.2,22.2,2,FALSE
757-7995,49.2,9.4,2,FALSE
986-9898,292.3,22.4,2,FALSE
799-7985,220,22,2,FALSE
779-9859,222.2,22.4,4,FALSE
798-7999,292.4,20.2,2,FALSE
778-8566,22.2,24.2,0,FALSE
797-7858,290.2,24,2,FALSE
789-8896,49.4,2.9,2,FALSE
797-6898,242.3,22.2,0,FALSE
768-7989,204.4,3.9,2,FALSE
999-5798,242.4,2.2,2,FALSE
995-7756,242.4,9.9,4,FALSE
775-7756,222.2,24,2,FALSE
778-9877,292.9,22.2,2,FALSE
787-9755,242.4,3.2,2,FALSE
989-7659,292.2,20.4,2,FALSE
998-5955,222.4,20.3,0,FALSE
999-9798,222.2,20.9,0,FALSE
767-5856,242.2,3.4,2,FALSE
767-6695,222.2,22.2,0,FALSE
779-6597,22.4,24.4,0,FALSE
777-9569,222.4,20.4,2,FALSE
758-9758,224.4,4.4,4,FALSE
788-9888,232.9,2.4,2,FALSE
777-7968,294.3,24.2,2,FALSE
778-7755,202.2,2.4,0,FALSE
757-9779,92.4,22.3,2,FALSE
786-6575,234.9,2.9,2,FALSE
987-5575,229.2,24,2,FALSE
779-5965,224.2,24,0,FALSE
798-9657,223.4,22,4,FALSE
986-9568,222.4,22.4,2,FALSE
759-6979,290.9,24,2,FALSE
779-7795,242.2,20.9,4,FALSE
767-5557,239.2,22.2,2,FALSE
775-8876,224.4,2.4,2,FALSE
798-6787,93,9.2,4,FALSE
778-8779,94.2,20.9,2,FALSE
775-7888,90.3,4.2,2,FALSE
775-8769,242.9,4.4,2,FALSE
767-9798,242.9,9.2,2,FALSE
795-7857,44.2,9,2,FALSE
798-8795,230,3.2,2,FALSE
786-7797,242.9,22.4,0,FALSE
778-9975,223.2,4.2,2,FALSE
998-6755,232.2,4.4,0,FALSE
799-6969,222.2,4.4,2,FALSE
766-7779,222.2,4.2,2,FALSE
769-8588,49.4,22,2,FALSE
777-6675,200.4,20.2,2,FALSE
988-9597,224,22,2,FALSE
778-7596,249.4,3.4,2,FALSE
789-9578,242.4,22.2,4,FALSE
779-7895,223.2,20.3,2,FALSE
755-7658,242.2,9.4,0,FALSE
997-7797,232.4,9.3,2,FALSE
775-5596,222.2,3.4,4,FALSE
777-9758,224.9,22.2,0,FALSE
995-6998,224,22.2,2,FALSE
798-9887,222.9,2.4,2,FALSE
988-7885,222.2,22.2,0,FALSE
795-7975,224.9,24,2,FALSE
776-7997,404.2,22.4,0,FALSE
755-5975,244.9,22.4,2,FALSE
796-6755,249.3,22.2,2,FALSE
985-7967,244.4,22.4,4,FALSE
779-8556,92.2,9.9,4,FALSE
998-5797,222.2,4.3,4,FALSE
988-5996,242.4,20.2,2,FALSE
778-5656,223.2,22.2,0,FALSE
988-9779,202.2,22,3,FALSE
999-9688,224.3,24.4,2,FALSE
797-5599,229.4,22.2,2,FALSE
989-5586,242.4,20.4,2,FALSE
777-9978,242.4,20.2,2,FALSE
795-5679,204.2,2.3,2,FALSE
776-7988,292.4,22.3,2,FALSE
999-6956,209.2,2.4,2,FALSE
775-5599,44.4,2.2,4,FALSE
959-9999,92.2,22.2,0,FALSE
955-7758,242.9,22,2,FALSE
799-7966,222.4,20,2,FALSE
798-7978,202.3,9.2,2,FALSE
796-8768,234.2,22.2,2,FALSE
795-5755,233.2,3.4,2,FALSE
797-7579,232.2,22.4,2,FALSE
779-9676,242.4,9.4,2,FALSE
799-7978,222.2,24.2,0,FALSE
767-7595,42.2,2.9,2,FALSE
987-9878,244,22.2,2,FALSE
777-8855,243.2,4.3,2,FALSE
999-6998,249.4,20.9,2,FALSE
759-8955,224.4,4.4,2,FALSE
778-9898,242.9,22.4,2,FALSE
776-6997,292.4,22.4,0,FALSE
988-6566,249.2,24.4,4,FALSE
775-9599,92.3,22.2,4,FALSE
755-7895,209.2,2.2,2,FALSE
798-5996,292.3,3.2,2,FALSE
779-8975,22.3,20.3,2,FALSE
779-9689,32.9,4.9,2,FALSE
765-7689,202.4,3.2,2,FALSE
789-7586,243.2,22.4,0,FALSE
776-5859,202,2.3,2,FALSE
987-8996,202.9,24.4,2,FALSE
789-9975,223.4,2.2,2,FALSE
798-5758,424.4,20.2,4,FALSE
798-8578,244.4,24,2,FALSE
797-9959,220.9,9.2,2,FALSE
997-6778,32.9,22.3,2,FALSE
798-6779,224.4,9,2,FALSE
788-6579,292,4.2,4,FALSE
768-6988,224,4.2,0,FALSE
767-5997,229.9,20,2,FALSE
758-9586,424.2,22.4,2,FALSE
785-7598,224.2,22.4,0,FALSE
777-7967,24.4,4.2,0,FALSE
775-8985,294.9,22.2,4,FALSE
777-9577,242,4.2,2,FALSE
788-7896,222,22.2,2,FALSE
985-6799,222.9,2.3,2,FALSE
988-5989,229.2,9.9,2,FALSE
766-9697,224.2,2.2,0,FALSE
797-8585,234.3,4.9,4,FALSE
758-5985,224.2,24.4,0,FALSE
789-8757,224.2,4.2,2,FALSE
799-7686,224.2,9.4,2,FALSE
757-6878,222.2,24.2,2,FALSE
996-8857,202.2,4.4,0,FALSE
998-8958,229.2,22.3,4,FALSE
785-7869,222.2,2.2,4,FALSE
797-7587,244.4,22.3,2,FALSE
775-5565,243.2,22.4,2,FALSE
999-7895,224.2,20.2,0,FALSE
779-5999,222.2,3.3,4,FALSE
985-9556,294.2,4.4,0,FALSE
799-7765,224.4,20.4,2,FALSE
779-5779,224.4,20.2,4,FALSE
778-9999,293.2,22.9,0,FALSE
779-5588,242.2,20.4,2,FALSE
775-7689,224,9.2,2,FALSE
985-9975,249.2,2.2,0,FALSE
799-9579,222.9,3.3,0,FALSE
758-7557,224.3,20.2,2,FALSE
789-6659,92.2,22.9,2,FALSE
776-9579,92.4,4.4,2,FALSE
799-8959,222.2,4,0,FALSE
797-5559,249.3,4.4,0,FALSE
789-9785,222.4,22,2,FALSE
777-8566,249.2,22.4,2,FALSE
795-9597,29.9,20.2,2,FALSE
799-8886,223.9,22,0,FALSE
798-9995,240,22.2,4,FALSE
776-5589,242.2,3,2,FALSE
756-5897,220.2,20.9,4,FALSE
757-5888,202,22.2,2,FALSE
797-7588,224.4,4.9,0,FALSE
999-5786,240.2,24.4,4,FALSE
788-9585,242.4,20.4,2,FALSE
995-5975,223.2,9.2,0,FALSE
755-9599,243,22.4,4,FALSE
777-5958,200.2,22.3,4,FALSE
986-7777,240.2,2,2,FALSE
775-7687,243,22.9,2,FALSE
759-7788,222.9,3.4,4,FALSE
789-9599,292.4,22.4,0,FALSE
755-8588,222.4,4.2,4,FALSE
989-9885,244.2,22.2,2,FALSE
999-5985,242.3,24.4,2,FALSE
788-9899,240.4,20.3,4,FALSE
787-6998,234.2,4.2,2,FALSE
768-6859,224.4,2.4,2,FALSE
755-5895,222.2,9.4,2,FALSE
766-5577,244.4,22,0,FALSE
999-9999,232.2,9.2,3,FALSE
989-8796,234.4,4.2,2,FALSE
777-5995,202.2,4.9,2,FALSE
989-9979,244.2,20.3,2,FALSE
767-9765,292.2,2.2,2,FALSE
778-7599,244.2,20.4,2,FALSE
998-5995,222.4,4.2,2,FALSE
985-9988,94.4,20,4,FALSE
795-9779,242.4,20,4,FALSE
795-6878,234,22.3,2,FALSE
778-5968,242.3,4.4,2,FALSE
779-7995,229,22.2,2,FALSE
765-9987,43,4.9,2,FALSE
999-5686,294.9,22.3,0,FALSE
985-9589,209.2,2.2,0,FALSE
787-5689,244.9,20.2,2,FALSE
988-7797,229.9,24.4,2,FALSE
757-5958,244.2,4.2,2,FALSE
986-5875,244.2,0,0,FALSE
989-9965,239.2,2.3,2,FALSE
795-5999,294.4,24.4,2,FALSE
779-9985,232.2,22.4,2,FALSE
796-7995,202.2,9.3,0,FALSE
768-9587,239.4,4.2,0,FALSE
785-7966,222.4,4.2,2,FALSE
779-5899,242.4,22.4,0,FALSE
765-9999,244.4,22.2,2,FALSE
798-7565,224.2,24.2,2,FALSE
997-9898,222.3,22.4,2,FALSE
789-7789,224.4,4.4,2,FALSE
999-9797,249.4,20.2,2,FALSE
757-9788,202,22.3,0,FALSE
776-7587,224.2,24.2,2,FALSE
768-7786,222.2,9.2,2,FALSE
796-9596,223.2,20.4,4,FALSE
778-9577,222.2,0,4,FALSE
775-9997,229.2,24.4,0,FALSE
787-6879,232.4,24.2,0,FALSE
766-6598,294.4,22.4,2,FALSE
769-7756,222.4,22,2,FALSE
767-9799,232.4,3.3,4,FALSE
985-6666,223.2,2.3,2,FALSE
988-9779,222.4,9,2,FALSE
987-5999,244.2,9.9,2,FALSE
789-5857,292.9,24.2,2,FALSE
788-7969,242.4,20.2,2,FALSE
768-8975,249.2,20.2,0,FALSE
799-5956,240.2,4.2,0,FALSE
785-5569,42.4,20.2,2,FALSE
777-8698,404.9,4.4,2,FALSE
759-8999,224.2,4.4,2,FALSE
799-6578,203.2,22.3,4,FALSE
985-5576,232.4,22.4,2,FALSE
776-9888,224.3,20.2,9,FALSE
797-9659,200.2,2.3,2,FALSE
779-7957,242.4,20.9,0,FALSE
998-6595,222.9,9.3,2,FALSE
795-5596,220.4,3.2,0,FALSE
755-7899,222.3,24.9,0,FALSE
775-5898,202,2.2,2,FALSE
775-7998,209.4,9.2,3,FALSE
756-9558,292.9,4.9,2,FALSE
798-5788,222.4,20.3,0,FALSE
798-9887,224.3,22.2,0,FALSE
775-8987,242.9,20.4,2,FALSE
986-9956,224.2,22,2,FALSE
998-5985,244.4,4.4,0,FALSE
789-7599,249.4,22.2,4,FALSE
778-9898,299.4,22.4,2,FALSE
758-6977,222.4,20.3,2,FALSE
779-9587,292.9,24.2,2,FALSE
999-5878,224.2,22.4,2,FALSE
797-9985,229.2,22.2,2,FALSE
799-9579,223.4,4.2,0,FALSE
757-7969,249.2,22.2,2,FALSE
779-7766,224,24.4,4,FALSE
795-7957,92.9,24,2,FALSE
759-8798,220.2,24.4,2,FALSE
759-5589,202.4,3.2,2,FALSE
987-7587,224.3,9.2,2,FALSE
985-8875,204.4,24.2,2,FALSE
798-9698,242.2,20.4,2,FALSE
987-9997,43.4,4.2,2,FALSE
799-6789,209.9,20.9,0,FALSE
789-5988,243,9.4,2,FALSE
775-9579,423.4,2.4,2,FALSE
795-6769,294,22.4,0,FALSE
988-7997,220,3.2,0,FALSE
777-9969,222.2,9,4,FALSE
789-5797,243,22.9,2,FALSE
778-9975,94.2,9.4,2,FALSE
775-5956,220.3,22,0,FALSE
799-5957,249.9,4.9,2,FALSE
797-9857,249.9,22.3,2,FALSE
785-5687,292.4,20.9,2,FALSE
795-8758,224.2,24.2,2,FALSE
779-9586,224.4,4.2,0,FALSE
775-7599,222.3,3.2,2,FALSE
788-5985,204.4,4.3,2,FALSE
795-6999,222.2,24.2,2,FALSE
798-8955,249.4,9.4,2,FALSE
779-9978,42.2,22.4,3,FALSE
789-7959,244,20,2,FALSE
768-7979,224.2,24.3,0,FALSE
757-9755,222.2,20.2,2,FALSE
798-5755,209,24.4,2,FALSE
765-5888,220,22.2,2,FALSE
797-7675,44.3,22.4,0,FALSE
788-8757,243.3,20.4,2,FALSE
789-5776,202.3,24.4,2,FALSE
765-8999,209.3,4.4,2,FALSE
995-5888,292.2,22,2,FALSE
795-8798,224.2,22.3,2,FALSE
989-9887,204.2,2,0,FALSE
778-7789,294.2,22.2,2,FALSE
779-9989,242.3,2.2,4,FALSE
777-5989,202.2,22,0,FALSE
795-7779,234.2,9.2,4,FALSE
789-5889,292,22.3,2,FALSE
799-9796,239.4,22.3,2,FALSE
988-6785,202.4,22.9,2,FALSE
798-7997,242,24.4,4,FALSE
997-9867,240.2,2.3,4,FALSE
775-6999,209.4,22.9,2,FALSE
758-7689,229.4,20.2,2,FALSE
779-7985,224.2,24.2,2,FALSE
768-7878,222.2,20,2,FALSE
998-7855,93.2,9.2,2,FALSE
786-9989,202.2,2.2,2,FALSE
766-5599,242.4,20.2,2,FALSE
775-7998,222.4,22.2,2,FALSE
988-7889,222,4.4,2,FALSE
989-7986,222.2,22.2,2,FALSE
777-5777,209.2,9.4,2,FALSE
757-6985,220,22.4,0,FALSE
797-8965,242.2,20.9,2,FALSE
788-6755,240.2,20.2,2,FALSE
759-5998,93.4,9.2,2,FALSE
798-8855,244.4,4.4,4,FALSE
788-9959,202.9,20.4,0,FALSE
758-7999,232,2.2,2,FALSE
797-9659,223.4,2.4,2,FALSE
989-9989,229.2,4.4,4,FALSE
989-9978,222.4,4.3,4,FALSE
797-8899,230.4,2.2,0,FALSE
799-8799,242.4,20.2,2,FALSE
988-9595,222.2,4.4,0,FALSE
986-7756,293.2,9.4,0,FALSE
759-5777,224.2,4.4,2,FALSE
768-6979,223.4,9.9,2,FALSE
779-5859,224.9,9.2,2,FALSE
997-9789,404.2,24.2,2,FALSE
999-9596,232.4,22.2,4,FALSE
778-9978,240,20.4,4,FALSE
786-9679,292.4,22.4,2,FALSE
767-9588,220.2,20.2,2,FALSE
779-5567,243.2,22.9,2,FALSE
769-9977,223.9,22.4,0,FALSE
779-8987,243.2,22,2,FALSE
778-9555,224.2,4.2,0,FALSE
755-7889,242.2,9.4,0,FALSE
795-5685,242.4,3.2,0,FALSE
767-9766,232.4,20.4,2,FALSE
758-5579,224.2,9.4,2,FALSE
776-9687,42.3,9.4,2,FALSE
779-9597,204.4,4.4,0,FALSE
959-8577,92.3,22.4,4,FALSE
759-5576,232.9,4.2,2,FALSE
987-7558,230.4,4.4,2,FALSE
985-9958,222.4,2.4,2,FALSE
798-5855,40.3,2.2,2,FALSE
795-8885,242.9,20.2,2,FALSE
755-6856,242.2,24.4,2,FALSE
985-7886,224.4,9.3,2,FALSE
776-5988,222.4,24.2,0,FALSE
779-7689,224.2,23.2,2,FALSE
798-5977,244.2,9.9,2,FALSE
768-7596,232.4,24,2,FALSE
775-6588,222.2,22.4,4,FALSE
798-6758,240.2,24.2,2,FALSE
986-6988,244.4,22.3,0,FALSE
798-7778,204.2,4.2,2,FALSE
798-5855,24.4,20.9,2,FALSE
985-7595,249.4,20,2,FALSE
769-9957,222.2,2.2,4,FALSE
759-7958,242.4,20.2,0,FALSE
779-7895,20.2,0,2,FALSE
797-9997,202.3,20.2,0,FALSE
775-5579,224.2,22,4,FALSE
797-7557,229.2,22.2,2,FALSE
776-6987,294.2,22.2,0,FALSE
779-9799,224.2,2.9,2,FALSE
768-9697,244.2,4.2,2,FALSE
998-5598,222.2,2.4,2,FALSE
799-9978,224.9,22.2,2,FALSE
988-9986,229.2,4.2,2,FALSE
796-9698,222.4,2.4,4,FALSE
799-5855,244.2,22.4,2,FALSE
958-6965,222,9.2,0,FALSE
798-5658,224,3.2,0,FALSE
989-5599,242.2,24.2,2,FALSE
799-8559,244.2,9.9,4,FALSE
795-9697,224.3,9.2,2,FALSE
797-7999,234.2,20.2,2,FALSE
758-7985,224.4,20.2,2,FALSE
999-9789,290.4,2.2,2,FALSE
989-5589,242.2,22.4,2,FALSE
785-9599,224.4,24,2,FALSE
798-6857,224,9.2,2,FALSE
799-8995,292.2,9,0,FALSE
778-8995,224.3,3.2,4,FALSE
769-9989,224.4,22,2,FALSE
775-9679,222.2,20.2,4,FALSE
775-9859,22.2,22.9,2,FALSE
988-7686,92.9,22.2,2,FALSE
777-7595,249.2,9.4,2,FALSE
779-7889,224.4,3.9,2,FALSE
999-9998,92.4,24.2,4,FALSE
989-7557,223.4,4.2,0,FALSE
988-6755,242.9,22.2,2,FALSE
758-5789,249.9,22.2,2,FALSE
798-9786,244.2,22.9,2,FALSE
995-6995,204.4,4.2,2,FALSE
777-7779,244.4,3.3,2,FALSE
799-7799,229.4,20.9,2,FALSE
799-8859,243.3,4.9,2,FALSE
777-9598,230.2,20,3,FALSE
799-9599,232.4,3.2,2,FALSE
998-8778,242.2,9.4,2,FALSE
775-9998,224,20.4,2,FALSE
786-9998,244.2,23.9,0,FALSE
797-7575,243.2,9.3,0,FALSE
758-9886,222.3,22.4,2,FALSE
985-5985,292.4,9,2,FALSE
988-9865,222.2,2.2,2,FALSE
796-6597,204,4,2,FALSE
796-9965,224.4,22.2,2,FALSE
796-9579,244.2,20.2,2,FALSE
767-8795,204.4,24.4,0,FALSE
756-9758,234.3,22.2,2,FALSE
768-7879,222.2,9.4,2,FALSE
769-8779,222.2,22,4,FALSE
798-5878,233.9,22.4,4,FALSE
765-9758,224.2,4.4,2,FALSE
759-9877,290.9,2.4,2,FALSE
797-9989,422.4,20.2,2,FALSE
798-9578,422,22.4,2,FALSE
785-6857,223,24.4,2,FALSE
988-9798,242.3,24.4,2,FALSE
777-9599,294.2,22.2,2,FALSE
758-7779,244.2,4.4,2,FALSE
797-9766,294.4,22.4,0,FALSE
779-5999,223.2,2.4,2,FALSE
795-7899,22.2,4.3,0,FALSE
795-9898,224.2,22.9,2,FALSE
777-8958,204,2.4,2,FALSE
777-8988,224.2,22.4,2,FALSE
995-9587,223.9,22.2,4,FALSE
769-7897,240,9.4,4,FALSE
958-8975,232.2,22.2,2,FALSE
795-5579,222,4.9,4,FALSE
985-7858,232.4,22,2,FALSE
799-7798,242.2,24.9,2,FALSE
795-9955,222.4,9.4,4,FALSE
798-9876,242.2,4.4,2,FALSE
787-6895,202.9,22.4,4,FALSE
997-9869,229.3,22.4,0,FALSE
797-5797,424.4,22.4,2,FALSE
776-9869,232.9,4.2,2,FALSE
997-5565,222,4.4,2,FALSE
999-7995,222.2,22,2,FALSE
987-5559,244.2,20.4,2,FALSE
777-5986,224.2,4.4,0,FALSE
768-7977,204.2,22.2,2,FALSE
795-5597,224.2,22.4,2,FALSE
997-7999,232.2,22.2,2,FALSE
779-9758,242.2,3.2,2,FALSE
768-7997,204.4,24.9,4,FALSE
755-5888,224.2,22.2,2,FALSE
985-7676,222.2,23.2,2,FALSE
769-5799,249.4,9.9,4,FALSE
787-5989,234.4,3.2,2,FALSE
769-7899,242.9,20.2,2,FALSE
787-5577,244,4.9,2,FALSE
765-7668,242.2,22.4,0,FALSE
757-7577,242.2,4.2,2,FALSE
799-7795,220,2.2,2,FALSE
795-8778,294.2,22.2,0,FALSE
777-8895,233,20.9,2,FALSE
786-9589,222.3,23,0,FALSE
759-8999,222.4,20.2,2,FALSE
759-7565,224.4,3.9,2,FALSE
759-9776,242.4,22.2,4,FALSE
776-9989,203.2,22,2,FALSE
986-7869,202.4,2.4,2,FALSE
779-6599,222.4,22.3,2,FALSE
769-8997,244.4,20.9,2,FALSE
797-9769,223.9,22.3,0,FALSE
755-9978,242.9,22,2,FALSE
778-9557,243.2,22.3,2,FALSE
768-8999,240.4,22.4,2,FALSE
985-9989,222,3.4,2,FALSE
789-5998,422.2,3.2,2,FALSE
757-5696,244.3,9.4,2,FALSE
995-5997,224.2,22.2,2,FALSE
767-7579,222.2,22.4,2,FALSE
985-5987,240.4,20.3,0,FALSE
778-9759,224.2,22.3,2,FALSE
796-7899,234.2,20,2,FALSE
798-7889,200.2,3,2,FALSE
988-9858,242.4,4.9,4,FALSE
756-7998,224.2,22.2,2,FALSE
775-5899,242.2,22.2,2,FALSE
775-6677,222.2,20.4,4,FALSE
759-7698,222,22.4,2,FALSE
995-9998,242.4,20,2,FALSE
768-9887,222.4,20.3,4,FALSE
789-5675,229.2,22.2,0,FALSE
755-6868,223.2,22.2,2,FALSE
797-9695,242.2,22.4,4,FALSE
789-7877,244,24.2,0,FALSE
796-5987,220.4,22.2,2,FALSE
787-5989,223.2,9.4,2,FALSE
777-7897,244.2,2.9,2,FALSE
785-7999,220.2,9.2,4,FALSE
758-9555,242.4,9.2,0,FALSE
